date_record,id,name,volume,inflow,outflow,percent_storage
2023-12-11,rsv357,อ่างเก็บน้ำดอกกราย,59.627,0.079,0,83.51
2023-12-11,rsv359,อ่างเก็บน้ำคลองใหญ่,30.362,0.009,0.336,59.77
2023-12-11,100504,เขื่อนหนองปลาไหล,161.34,0.607,0.233,98.53
2023-12-11,100505,เขื่อนประแสร์,262.66,0,0.48,89.04
2023-12-12,rsv357,อ่างเก็บน้ำดอกกราย,59.529,0.021,0,83.37
2023-12-12,rsv359,อ่างเก็บน้ำคลองใหญ่,30.189,0.412,0.336,59.43
2023-12-12,100504,เขื่อนหนองปลาไหล,160.91,0,0.233,98.26
2023-12-12,100505,เขื่อนประแสร์,261.99,0,0.48,88.81
2023-12-13,rsv357,อ่างเก็บน้ำดอกกราย,59.529,0.123,0,83.37
2023-12-13,rsv359,อ่างเก็บน้ำคลองใหญ่,29.915,0.296,0.336,58.89
2023-12-13,100504,เขื่อนหนองปลาไหล,160.91,0.114,0.233,98.26
2023-12-13,100505,เขื่อนประแสร์,261.29,0,0.51,88.57
2023-12-14,rsv357,อ่างเก็บน้ำดอกกราย,59.333,0.187,0.215,83.1
2023-12-14,rsv359,อ่างเก็บน้ำคลองใหญ่,29.915,0.572,0.336,58.89
2023-12-14,100504,เขื่อนหนองปลาไหล,160.91,0.038,0.116,98.26
2023-12-14,100505,เขื่อนประแสร์,260.6,0,0.51,88.34
2023-12-15,rsv357,อ่างเก็บน้ำดอกกราย,59.039,0.089,0.215,82.69
2023-12-15,rsv359,อ่างเก็บน้ำคลองใหญ่,29.641,0.297,0.334,58.35
2023-12-15,100504,เขื่อนหนองปลาไหล,160.91,0,0.116,98.26
2023-12-15,100505,เขื่อนประแสร์,259.2,0,0.51,87.86
2023-12-16,rsv357,อ่างเก็บน้ำดอกกราย,58.746,0.097,0.215,82.28
2023-12-16,rsv359,อ่างเก็บน้ำคลองใหญ่,29.46,0.389,0.334,57.99
2023-12-16,100504,เขื่อนหนองปลาไหล,160.91,0,0.116,98.26
2023-12-16,100505,เขื่อนประแสร์,259.12,0,0.6,87.84
2023-12-17,rsv357,อ่างเก็บน้ำดอกกราย,58.455,0.103,0.214,81.87
2023-12-17,rsv359,อ่างเก็บน้ำคลองใหญ่,29.46,0.571,0.333,57.99
2023-12-17,100504,เขื่อนหนองปลาไหล,160.69,0,0.116,98.13
2023-12-17,100505,เขื่อนประแสร์,258.28,0,0.66,87.55
2023-12-18,rsv357,อ่างเก็บน้ำดอกกราย,58.455,0.103,0.214,81.87
2023-12-18,rsv359,อ่างเก็บน้ำคลองใหญ่,29.46,0.571,0.333,57.99
2023-12-18,100504,เขื่อนหนองปลาไหล,160,0,0.44,97.71
2023-12-18,100505,เขื่อนประแสร์,257.42,0,0.67,87.26
2023-12-19,rsv357,อ่างเก็บน้ำดอกกราย,57.778,0,0.214,80.92
2023-12-19,rsv359,อ่างเก็บน้ำคลองใหญ่,29.641,0.238,0,58.35
2023-12-19,100504,เขื่อนหนองปลาไหล,160.47,0.052,0.116,98
2023-12-19,100505,เขื่อนประแสร์,256.55,0,0.69,86.97
2023-12-20,rsv357,อ่างเก็บน้ำดอกกราย,57.778,0,0.214,80.92
2023-12-20,rsv359,อ่างเก็บน้ำคลองใหญ่,29.641,0.238,0,58.35
2023-12-20,100504,เขื่อนหนองปลาไหล,160,0,0.61,97.71
2023-12-20,100505,เขื่อนประแสร์,255.7,0,0.66,86.68
2023-12-21,rsv357,อ่างเก็บน้ำดอกกราย,57.778,0,0.214,80.92
2023-12-21,rsv359,อ่างเก็บน้ำคลองใหญ่,29.641,0.238,0,58.35
2023-12-21,100504,เขื่อนหนองปลาไหล,160,0.02,0.51,97.71
2023-12-21,100505,เขื่อนประแสร์,254.83,0,0.7,86.38
2023-12-22,rsv357,อ่างเก็บน้ำดอกกราย,57.01,0.053,0.213,79.85
2023-12-22,rsv359,อ่างเก็บน้ำคลองใหญ่,29.823,0.326,0,58.71
2023-12-22,100504,เขื่อนหนองปลาไหล,159.81,0,0.116,97.59
2023-12-22,100505,เขื่อนประแสร์,253.95,0,0.69,86.08
2023-12-23,rsv357,อ่างเก็บน้ำดอกกราย,56.629,0,0.213,79.31
2023-12-23,rsv359,อ่างเก็บน้ำคลองใหญ่,29.823,0.568,0.33,58.71
2023-12-23,100504,เขื่อนหนองปลาไหล,159.37,0,0.232,97.33
2023-12-23,100505,เขื่อนประแสร์,253.09,0,0.67,85.79
2023-12-24,rsv357,อ่างเก็บน้ำดอกกราย,56,0,0.212,78.43
2023-12-24,rsv359,อ่างเก็บน้ำคลองใหญ่,29.279,0.02,0.333,57.64
2023-12-24,100504,เขื่อนหนองปลาไหล,158.72,0,0.232,96.93
2023-12-24,100505,เขื่อนประแสร์,252.24,0,0.67,85.51
2023-12-25,rsv357,อ่างเก็บน้ำดอกกราย,56.06,0.166,0.212,78.52
2023-12-25,rsv359,อ่างเก็บน้ำคลองใหญ่,29.098,0.383,0.333,57.28
2023-12-25,100504,เขื่อนหนองปลาไหล,158.28,0,0.232,96.66
2023-12-25,100505,เขื่อนประแสร์,251.39,0,0.67,85.22
2023-12-26,rsv357,อ่างเก็บน้ำดอกกราย,55.872,0,0,78.25
2023-12-26,rsv359,อ่างเก็บน้ำคลองใหญ่,29.008,0.471,0.332,57.1
2023-12-26,100504,เขื่อนหนองปลาไหล,158.28,0,0,96.66
2023-12-26,100505,เขื่อนประแสร์,250.53,0,0.68,84.93
2023-12-27,rsv357,อ่างเก็บน้ำดอกกราย,55.872,0,0,78.25
2023-12-27,rsv359,อ่างเก็บน้ำคลองใหญ่,29.008,0.471,0.332,57.1
2023-12-27,100504,เขื่อนหนองปลาไหล,158,0,0.4,96.49
2023-12-27,100505,เขื่อนประแสร์,249.67,0,0.68,84.63
2023-12-28,rsv357,อ่างเก็บน้ำดอกกราย,55.683,0.064,0,77.99
2023-12-28,rsv359,อ่างเก็บน้ำคลองใหญ่,28.379,0.117,0.332,55.86
2023-12-28,100504,เขื่อนหนองปลาไหล,157.84,0,0.116,96.39
2023-12-28,100505,เขื่อนประแสร์,248.89,0,0.6,84.37
2023-12-29,rsv357,อ่างเก็บน้ำดอกกราย,55.589,0.056,0,77.86
2023-12-29,rsv359,อ่างเก็บน้ำคลองใหญ่,28.379,0.565,0.331,55.86
2023-12-29,100504,เขื่อนหนองปลาไหล,157.4,0,0.232,96.12
2023-12-29,100505,เขื่อนประแสร์,248.08,0,0.63,84.09
2023-12-30,rsv357,อ่างเก็บน้ำดอกกราย,55.496,0.061,0,77.73
2023-12-30,rsv359,อ่างเก็บน้ำคลองใหญ่,28.379,0.233,0,55.86
2023-12-30,100504,เขื่อนหนองปลาไหล,156.96,0,0.232,95.85
2023-12-30,100505,เขื่อนประแสร์,247.28,0,0.63,83.82
2023-12-31,rsv357,อ่างเก็บน้ำดอกกราย,55.402,0.059,0,77.59
2023-12-31,rsv359,อ่างเก็บน้ำคลองใหญ่,28.648,0.498,0,56.39
2023-12-31,100504,เขื่อนหนองปลาไหล,156.96,0.092,0.231,95.85
2023-12-31,100505,เขื่อนประแสร์,246,0,0.64,83.39
2024-01-01,rsv357,อ่างเก็บน้ำดอกกราย,55.308,0.062,0,77.46
2024-01-01,rsv359,อ่างเก็บน้ำคลองใหญ่,28.648,0.23,0,56.39
2024-01-01,100504,เขื่อนหนองปลาไหล,156.52,0,0.231,95.59
2024-01-01,100505,เขื่อนประแสร์,245.61,0,0.68,83.26
2024-01-02,rsv357,อ่างเก็บน้ำดอกกราย,55.308,0.062,0,77.46
2024-01-02,rsv359,อ่างเก็บน้ำคลองใหญ่,28.648,0.23,0,56.39
2024-01-02,100504,เขื่อนหนองปลาไหล,156,0,0.58,95.27
2024-01-02,100505,เขื่อนประแสร์,244.7,0,0.66,82.95
2024-01-03,rsv357,อ่างเก็บน้ำดอกกราย,55.028,0,0,77.07
2024-01-03,rsv359,อ่างเก็บน้ำคลองใหญ่,28.828,0.318,0,56.75
2024-01-03,100504,เขื่อนหนองปลาไหล,155.87,0,0.437,95.19
2024-01-03,100505,เขื่อนประแสร์,243.79,0,0.67,82.64
2024-01-04,rsv357,อ่างเก็บน้ำดอกกราย,55.028,0,0,77.07
2024-01-04,rsv359,อ่างเก็บน้ำคลองใหญ่,28.828,0.318,0,56.75
2024-01-04,100504,เขื่อนหนองปลาไหล,155,0,0.79,94.66
2024-01-04,100505,เขื่อนประแสร์,242.88,0,0.68,82.33
2024-01-05,rsv357,อ่างเก็บน้ำดอกกราย,54.841,0,0,76.81
2024-01-05,rsv359,อ่างเก็บน้ำคลองใหญ่,28.648,0.139,0,56.39
2024-01-05,100504,เขื่อนหนองปลาไหล,154.99,0.067,0.436,94.65
2024-01-05,100505,เขื่อนประแสร์,241.97,0,0.68,82.02
2024-01-06,rsv357,อ่างเก็บน้ำดอกกราย,54.748,0,0,76.68
2024-01-06,rsv359,อ่างเก็บน้ำคลองใหญ่,28.558,0.472,0.331,56.22
2024-01-06,100504,เขื่อนหนองปลาไหล,155,0,0.62,94.66
2024-01-06,100505,เขื่อนประแสร์,241.05,0,0.68,81.71
2024-01-07,rsv357,อ่างเก็บน้ำดอกกราย,54.562,0,0,76.42
2024-01-07,rsv359,อ่างเก็บน้ำคลองใหญ่,28.469,0.474,0.331,56.04
2024-01-07,100504,เขื่อนหนองปลาไหล,154.33,0,0.231,94.25
2024-01-07,100505,เขื่อนประแสร์,240.15,0,0.67,81.41
2024-01-08,rsv357,อ่างเก็บน้ำดอกกราย,54.469,0,0,76.29
2024-01-08,rsv359,อ่างเก็บน้ำคลองใหญ่,28.379,0.473,0.331,55.86
2024-01-08,100504,เขื่อนหนองปลาไหล,153.89,0,0.231,93.98
2024-01-08,100505,เขื่อนประแสร์,239.24,0,0.68,81.1
2024-01-09,rsv357,อ่างเก็บน้ำดอกกราย,54.377,0,0,76.16
2024-01-09,rsv359,อ่างเก็บน้ำคลองใหญ่,28.111,0.351,0.331,55.34
2024-01-09,100504,เขื่อนหนองปลาไหล,153.46,0,0.231,93.71
2024-01-09,100505,เขื่อนประแสร์,238.28,0,0.69,80.77
2024-01-10,rsv357,อ่างเก็บน้ำดอกกราย,54.284,0,0,76.03
2024-01-10,rsv359,อ่างเก็บน้ำคลองใหญ่,27.845,0.396,0.33,54.81
2024-01-10,100504,เขื่อนหนองปลาไหล,153.02,0,0.23,93.45
2024-01-10,100505,เขื่อนประแสร์,237.56,0,0.45,80.53
2024-01-11,rsv357,อ่างเก็บน้ำดอกกราย,54.192,0,0,75.9
2024-01-11,rsv359,อ่างเก็บน้ำคลองใหญ่,27.491,0.229,0.329,54.12
2024-01-11,100504,เขื่อนหนองปลาไหล,153,0.18,0.68,93.44
2024-01-11,100505,เขื่อนประแสร์,236.48,0,0.81,80.16
2024-01-12,rsv357,อ่างเก็บน้ำดอกกราย,53.915,0,0.21,75.51
2024-01-12,rsv359,อ่างเก็บน้ำคลองใหญ่,27.138,0.229,0.328,53.42
2024-01-12,100504,เขื่อนหนองปลาไหล,152.36,0,0.23,93.04
2024-01-12,100505,เขื่อนประแสร์,235.4,0,0.81,79.8
2024-01-13,rsv357,อ่างเก็บน้ำดอกกราย,53.639,0,0.209,75.12
2024-01-13,rsv359,อ่างเก็บน้ำคลองใหญ่,26.787,0.228,0.327,52.73
2024-01-13,100504,เขื่อนหนองปลาไหล,151.92,0,0.23,92.78
2024-01-13,100505,เขื่อนประแสร์,234.32,0,0.81,79.43
2024-01-14,rsv357,อ่างเก็บน้ำดอกกราย,53.364,0,0.209,74.74
2024-01-14,rsv359,อ่างเก็บน้ำคลองใหญ่,26.438,0.226,0.327,52.04
2024-01-14,100504,เขื่อนหนองปลาไหล,151.26,0,0.23,92.38
2024-01-14,100505,เขื่อนประแสร์,233.24,0,0.81,79.06
2024-01-15,rsv357,อ่างเก็บน้ำดอกกราย,53.364,0.18,0.139,74.74
2024-01-15,rsv359,อ่างเก็บน้ำคลองใหญ่,26.091,0,0.326,51.36
2024-01-15,100504,เขื่อนหนองปลาไหล,150.83,0.277,0.23,92.11
2024-01-15,100505,เขื่อนประแสร์,232.16,0,0.81,78.7
2024-01-16,rsv357,อ่างเก็บน้ำดอกกราย,52.908,0,0.209,74.1
2024-01-16,rsv359,อ่างเก็บน้ำคลองใหญ่,25.831,0.034,0.041,50.85
2024-01-16,100504,เขื่อนหนองปลาไหล,150.61,0,0.117,91.97
2024-01-16,100505,เขื่อนประแสร์,231.08,0,0.81,78.33
2024-01-17,rsv357,อ่างเก็บน้ำดอกกราย,52.636,0,0.208,73.72
2024-01-17,rsv359,อ่างเก็บน้ำคลองใหญ่,25.573,0,0,50.34
2024-01-17,100504,เขื่อนหนองปลาไหล,149.73,0,0.115,91.44
2024-01-17,100505,เขื่อนประแสร์,230,0,0.81,77.97
2024-01-18,rsv357,อ่างเก็บน้ำดอกกราย,52.274,0,0.208,73.21
2024-01-18,rsv359,อ่างเก็บน้ำคลองใหญ่,25.23,0,0,49.67
2024-01-18,100504,เขื่อนหนองปลาไหล,149.29,0,0.115,91.17
2024-01-18,100505,เขื่อนประแสร์,229.28,0,0.56,77.72
2024-01-19,rsv357,อ่างเก็บน้ำดอกกราย,51.825,0,0.277,72.58
2024-01-19,rsv359,อ่างเก็บน้ำคลองใหญ่,24.974,0,0,49.16
2024-01-19,100504,เขื่อนหนองปลาไหล,148.85,0,0.115,90.9
2024-01-19,100505,เขื่อนประแสร์,228.56,0,0.56,77.48
2024-01-20,rsv357,อ่างเก็บน้ำดอกกราย,51.467,0,0.276,72.08
2024-01-20,rsv359,อ่างเก็บน้ำคลองใหญ่,24.719,0.006,0,48.66
2024-01-20,100504,เขื่อนหนองปลาไหล,148.42,0,0.048,90.64
2024-01-20,100505,เขื่อนประแสร์,227.84,0,0.56,77.23
2024-01-21,rsv357,อ่างเก็บน้ำดอกกราย,51.11,0,0.276,71.58
2024-01-21,rsv359,อ่างเก็บน้ำคลองใหญ่,24.464,0.011,0,48.16
2024-01-21,100504,เขื่อนหนองปลาไหล,148,0,0.47,90.38
2024-01-21,100505,เขื่อนประแสร์,227.84,0,0.56,77.23
